user_id,Length,Recency,Frequency,Monetary,cluster,nov_frequency,churn_label
513189498,0,4,1,759.07,0,0.0,Total Churn
513189846,0,9,1,76.96,0,0.0,Total Churn
513189950,0,12,1,148.27,0,0.0,Total Churn
513190371,0,25,1,36.94,1,0.0,Total Churn
513190456,0,20,1,285.44,1,0.0,Total Churn
513190822,0,23,1,64.35,1,0.0,Total Churn
513191092,0,30,1,1206.45,3,0.0,Total Churn
513192005,0,11,1,643.23,0,0.0,Total Churn
513192145,9,20,2,1237.8,2,0.0,Total Churn
513192414,0,5,1,147.97,0,0.0,Total Churn
513192723,0,25,1,603.36,1,0.0,Total Churn
513193307,0,19,1,406.95,1,0.0,Total Churn
513193577,0,5,1,195.93,0,0.0,Total Churn
513194107,9,6,2,1679.03,2,0.0,Total Churn
513194124,0,25,1,107.71,1,0.0,Total Churn
513194152,0,19,1,154.42,1,1.0,Non-Churn
513194213,0,29,1,1369.4,3,0.0,Total Churn
513194266,0,12,1,898.09,3,0.0,Total Churn
513194439,0,4,1,215.05,0,0.0,Total Churn
513195079,0,21,1,128.42,1,0.0,Total Churn
513195407,0,28,1,119.95,1,0.0,Total Churn
513195476,0,7,1,38.59,0,0.0,Total Churn
513195562,0,8,1,103.28,0,0.0,Total Churn
513196083,12,14,2,939.0,2,0.0,Total Churn
513196313,0,20,1,208.5,1,0.0,Total Churn
513196358,0,0,1,200.49,0,0.0,Total Churn
513196430,0,14,1,2573.99,3,0.0,Total Churn
513196695,0,20,1,1003.85,3,0.0,Total Churn
513197684,0,18,1,25.74,1,0.0,Total Churn
513198022,0,13,1,79.54,0,0.0,Total Churn
513198094,0,28,1,1029.37,3,0.0,Total Churn
513198394,0,4,1,308.86,0,0.0,Total Churn
513198460,0,1,1,84.92,0,1.0,Non-Churn
513199090,0,7,1,246.52,0,0.0,Total Churn
513199289,0,17,1,1106.59,3,0.0,Total Churn
513199550,0,19,1,617.0,1,0.0,Total Churn
513200190,0,21,1,857.57,3,0.0,Total Churn
513200412,0,10,1,246.08,0,0.0,Total Churn
513200839,0,11,1,128.68,0,0.0,Total Churn
513201225,0,19,1,632.91,1,0.0,Total Churn
513201388,0,23,1,208.5,1,0.0,Total Churn
513201687,0,9,1,179.9,0,0.0,Total Churn
513201775,0,25,1,1005.41,3,0.0,Total Churn
513201777,0,7,1,270.42,0,0.0,Total Churn
513201803,0,26,1,231.64,1,0.0,Total Churn
513201921,0,26,1,16.71,1,0.0,Total Churn
513202441,0,16,1,123.3,1,0.0,Total Churn
513203393,0,27,1,252.85,1,0.0,Total Churn
513203813,0,17,1,1003.85,3,0.0,Total Churn
513204636,0,9,1,257.12,0,0.0,Total Churn
513204795,0,21,1,105.51,1,0.0,Total Churn
513205304,0,4,1,772.19,0,0.0,Total Churn
513205340,0,6,1,44.53,0,0.0,Total Churn
513205843,0,8,1,141.8,0,0.0,Total Churn
513206824,0,10,1,169.81,0,0.0,Total Churn
513207029,0,28,1,31.92,1,0.0,Total Churn
513207691,0,27,1,151.61,1,0.0,Total Churn
513207825,0,0,1,108.51,0,0.0,Total Churn
513208281,0,7,1,369.2,0,0.0,Total Churn
513208701,0,5,2,899.61,2,0.0,Total Churn
513209414,0,24,1,731.04,1,0.0,Total Churn
513209955,0,3,1,86.49,0,0.0,Total Churn
513210248,0,21,1,142.56,1,0.0,Total Churn
513210561,0,23,1,9.01,1,0.0,Total Churn
513211257,0,19,1,77.2,1,0.0,Total Churn
513211354,0,30,1,706.32,1,0.0,Total Churn
513211485,0,30,1,514.76,1,0.0,Total Churn
513211626,0,1,1,257.87,0,0.0,Total Churn
513212224,0,20,1,187.88,1,0.0,Total Churn
513212281,0,27,1,122.24,1,0.0,Total Churn
513212883,0,9,1,88.42,0,0.0,Total Churn
513213068,0,20,1,746.17,3,0.0,Total Churn
513213400,0,26,1,74.13,1,0.0,Total Churn
513213474,0,21,1,566.04,1,0.0,Total Churn
513213483,0,5,1,398.85,0,0.0,Total Churn
513213767,0,9,1,107.49,0,0.0,Total Churn
513213886,0,11,1,248.4,0,1.0,Non-Churn
513214132,0,13,1,115.81,0,0.0,Total Churn
513214866,0,14,1,32.43,0,0.0,Total Churn
513215113,0,15,1,172.17,1,0.0,Total Churn
513215248,0,18,1,208.3,1,0.0,Total Churn
513215725,0,9,1,53.54,0,0.0,Total Churn
513215900,0,13,1,136.17,0,0.0,Total Churn
513216218,0,12,1,61.78,0,0.0,Total Churn
513216610,0,21,1,535.63,1,0.0,Total Churn
513216825,0,24,1,743.62,1,0.0,Total Churn
513216939,0,27,1,74.28,1,0.0,Total Churn
513217154,0,24,1,513.01,1,0.0,Total Churn
513217626,0,20,1,160.36,1,0.0,Total Churn
513218949,0,24,1,21.88,1,0.0,Total Churn
513219251,0,14,1,90.07,0,0.0,Total Churn
513219750,0,9,1,997.72,3,0.0,Total Churn
513220212,0,12,1,460.76,0,0.0,Total Churn
513221491,0,27,1,12.33,1,0.0,Total Churn
513221863,0,11,1,224.69,0,0.0,Total Churn
513222618,0,25,1,86.46,1,0.0,Total Churn
513222923,0,6,1,189.84,0,1.0,Non-Churn
513223003,0,27,1,1428.58,3,0.0,Total Churn
513223425,0,18,1,102.71,1,0.0,Total Churn
513223449,0,11,1,379.08,0,0.0,Total Churn
513223631,0,27,1,171.56,1,0.0,Total Churn
513223845,0,27,1,611.44,1,0.0,Total Churn
513224626,0,16,1,102.94,1,0.0,Total Churn
513225144,0,23,1,306.05,1,0.0,Total Churn
513225477,0,26,1,1747.79,3,0.0,Total Churn
513226556,0,5,1,501.92,0,0.0,Total Churn
513226583,4,13,2,550.6,2,0.0,Total Churn
513226737,0,26,1,43.24,1,0.0,Total Churn
513227210,0,15,1,50.68,1,0.0,Total Churn
513227251,0,0,1,804.86,0,0.0,Total Churn
513227796,0,0,1,928.19,3,0.0,Total Churn
513228179,0,13,1,746.22,3,0.0,Total Churn
513228652,0,25,1,1106.82,3,1.0,Non-Churn
513228977,0,17,1,163.97,1,0.0,Total Churn
513229560,0,18,1,1003.85,3,0.0,Total Churn
513229847,0,25,1,460.73,1,0.0,Total Churn
513230431,0,16,1,457.04,1,0.0,Total Churn
513230494,0,5,1,190.46,0,0.0,Total Churn
513231096,0,9,1,253.74,0,0.0,Total Churn
513231346,0,3,1,131.53,0,0.0,Total Churn
513231453,0,2,1,1357.8,3,0.0,Total Churn
513231644,0,20,1,183.23,1,0.0,Total Churn
513231655,0,15,1,978.79,3,0.0,Total Churn
513232198,0,18,1,198.43,1,0.0,Total Churn
513233500,0,9,2,513.22,2,0.0,Total Churn
513234056,0,22,1,146.46,1,0.0,Total Churn
513234487,0,1,1,563.7,0,0.0,Total Churn
513235013,0,28,1,1428.58,3,0.0,Total Churn
513235225,0,1,1,1671.74,3,0.0,Total Churn
513236240,0,24,1,148.27,1,0.0,Total Churn
513236366,0,4,1,88.52,0,0.0,Total Churn
513237530,0,10,1,31.91,0,0.0,Total Churn
513237536,0,11,1,126.1,0,0.0,Total Churn
513238120,0,6,1,17.99,0,0.0,Total Churn
513238280,18,7,2,659.44,2,0.0,Total Churn
513238707,0,5,1,115.81,0,0.0,Total Churn
513239064,0,0,1,43.76,0,0.0,Total Churn
513239359,0,4,1,189.68,0,0.0,Total Churn
513239939,0,22,1,35.52,1,0.0,Total Churn
513240145,0,9,1,160.17,0,0.0,Total Churn
513240178,0,19,1,49.82,1,0.0,Total Churn
513240857,0,0,1,180.16,0,0.0,Total Churn
513241067,0,23,1,318.92,1,0.0,Total Churn
513241116,0,13,1,900.9,3,0.0,Total Churn
513241139,0,18,1,288.01,1,0.0,Total Churn
513241179,0,7,1,270.42,0,0.0,Total Churn
513241621,0,17,1,250.82,1,0.0,Total Churn
513241681,0,10,1,92.41,0,0.0,Total Churn
513241756,0,0,1,142.6,0,0.0,Total Churn
513241798,0,0,1,231.41,0,0.0,Total Churn
513241801,0,12,1,179.93,0,0.0,Total Churn
513242348,0,8,1,190.46,0,0.0,Total Churn
513242383,0,18,1,93.01,1,0.0,Total Churn
513242987,0,21,1,746.17,3,0.0,Total Churn
513243028,4,2,2,177.95,2,0.0,Total Churn
513243063,0,6,1,280.55,0,0.0,Total Churn
513243092,0,4,1,586.16,0,0.0,Total Churn
513243239,0,27,1,332.03,1,0.0,Total Churn
513243347,0,19,1,579.14,1,0.0,Total Churn
513243366,0,24,1,23.08,1,0.0,Total Churn
513243889,0,5,1,463.31,0,0.0,Total Churn
513243968,0,16,1,230.38,1,0.0,Total Churn
513244003,0,10,1,208.5,0,0.0,Total Churn
513244853,0,19,1,847.87,3,0.0,Total Churn
513245435,0,7,1,998.73,3,0.0,Total Churn
513245507,4,26,2,1199.73,2,0.0,Total Churn
513245757,0,16,1,171.36,1,0.0,Total Churn
513246077,22,5,2,305.8,2,0.0,Total Churn
513246399,0,13,1,1783.55,3,0.0,Total Churn
513246746,0,7,1,756.71,0,0.0,Total Churn
513246777,0,22,1,86.13,1,0.0,Total Churn
513247348,0,20,1,51.48,1,0.0,Total Churn
513247824,0,23,1,743.62,1,0.0,Total Churn
513247873,0,28,1,53.8,1,0.0,Total Churn
513247893,0,15,1,20.57,1,0.0,Total Churn
513247982,0,11,1,248.4,0,0.0,Total Churn
513248635,0,21,1,89.38,1,0.0,Total Churn
513248664,0,18,1,236.79,1,0.0,Total Churn
513248697,0,26,1,643.49,1,0.0,Total Churn
513249547,0,8,1,334.6,0,0.0,Total Churn
513250053,0,12,1,110.43,0,0.0,Total Churn
513250224,0,16,1,107.85,1,1.0,Non-Churn
513250845,0,23,1,975.57,3,0.0,Total Churn
513251344,0,18,1,1544.42,3,0.0,Total Churn
513252700,0,13,1,149.99,0,0.0,Total Churn
513252763,0,19,1,150.17,1,0.0,Total Churn
513253619,0,20,1,91.89,1,0.0,Total Churn
513254035,0,10,1,539.5,0,0.0,Total Churn
513254200,0,1,2,682.5799999999999,2,0.0,Total Churn
513254708,0,10,1,504.49,0,0.0,Total Churn
513255323,15,1,2,301.64,2,1.0,Non-Churn
513255655,0,25,1,556.26,1,0.0,Total Churn
513256515,7,12,2,455.98,2,0.0,Total Churn
513256660,0,30,1,82.37,1,0.0,Total Churn
513256822,0,14,1,798.26,3,0.0,Total Churn
513256897,0,12,1,160.55,0,0.0,Total Churn
513257747,0,30,1,154.37,1,0.0,Total Churn
513258300,0,5,1,360.09,0,0.0,Total Churn
513258619,0,30,1,368.04,1,0.0,Total Churn
513258796,0,5,2,115.55,2,0.0,Total Churn
513259213,0,0,1,81.34,0,0.0,Total Churn
513260278,0,9,1,994.86,3,0.0,Total Churn
513260626,0,19,1,230.04,1,0.0,Total Churn
513261369,0,0,1,31.92,0,0.0,Total Churn
513261689,0,15,1,77.2,1,0.0,Total Churn
513262083,0,18,1,77.09,1,0.0,Total Churn
513263025,0,27,1,257.38,1,0.0,Total Churn
513263066,0,3,1,58.95,0,0.0,Total Churn
513263221,0,21,1,19.82,1,0.0,Total Churn
513264006,0,4,1,396.48,0,0.0,Total Churn
513264040,0,3,1,1000.82,3,0.0,Total Churn
513264219,0,11,1,12.32,0,0.0,Total Churn
513267783,0,15,1,87.74,1,0.0,Total Churn
513267784,0,13,1,180.16,0,0.0,Total Churn
513268018,0,19,1,1003.85,3,0.0,Total Churn
513268290,0,18,1,119.69,1,0.0,Total Churn
513269085,0,27,1,581.07,1,0.0,Total Churn
513269247,0,9,1,351.76,0,0.0,Total Churn
513269543,0,16,1,952.15,3,0.0,Total Churn
513269743,0,13,1,177.61,0,0.0,Total Churn
513269850,0,7,1,41.16,0,0.0,Total Churn
513269853,0,7,1,154.16,0,0.0,Total Churn
513269896,0,27,1,1698.86,3,0.0,Total Churn
513269903,0,29,1,380.7,1,0.0,Total Churn
513271464,0,15,1,22.91,1,0.0,Total Churn
513271522,0,20,1,308.63,1,0.0,Total Churn
513271605,0,6,1,998.69,3,0.0,Total Churn
513271758,0,18,1,110.17,1,0.0,Total Churn
513271911,0,2,1,350.05,0,0.0,Total Churn
513271927,0,25,1,46.31,1,0.0,Total Churn
513272046,6,13,2,1078.25,2,0.0,Total Churn
513272086,0,13,1,617.24,0,0.0,Total Churn
513272654,0,30,1,286.35,1,0.0,Total Churn
513273346,0,22,1,204.12,1,0.0,Total Churn
513273607,0,30,1,244.51,1,0.0,Total Churn
513273817,0,20,1,84.92,1,0.0,Total Churn
513274646,0,2,1,213.33,0,0.0,Total Churn
513274775,0,23,1,139.77,1,0.0,Total Churn
513274935,0,21,1,1415.48,3,0.0,Total Churn
513275461,0,15,1,172.17,1,0.0,Total Churn
513275942,0,17,1,17.99,1,0.0,Total Churn
513276111,0,6,1,80.83,0,0.0,Total Churn
513276271,0,19,1,643.23,1,0.0,Total Churn
513276739,0,25,1,771.94,1,0.0,Total Churn
513277276,0,6,1,222.08,0,0.0,Total Churn
513277700,0,5,1,263.82,0,0.0,Total Churn
513278083,0,9,1,1136.81,3,0.0,Total Churn
513278396,0,27,1,69.76,1,0.0,Total Churn
513279605,0,2,1,76.79,0,0.0,Total Churn
513280372,0,11,1,91.12,0,0.0,Total Churn
513280524,0,5,1,452.52,0,0.0,Total Churn
513280592,0,17,1,111.7,1,0.0,Total Churn
513280809,0,27,1,149.27,1,0.0,Total Churn
513280811,0,26,1,2187.7,3,0.0,Total Churn
513281076,0,23,1,20.56,1,1.0,Non-Churn
513281752,0,12,1,257.38,0,0.0,Total Churn
513281795,0,4,1,514.56,0,0.0,Total Churn
513282190,0,15,1,143.63,1,0.0,Total Churn
513282343,0,16,1,285.4,1,0.0,Total Churn
513282407,0,6,1,1214.09,3,0.0,Total Churn
513282532,0,2,1,1286.75,3,0.0,Total Churn
513282619,0,15,1,92.64,1,0.0,Total Churn
513282638,0,29,1,22.38,1,0.0,Total Churn
513283697,0,29,1,150.58,1,0.0,Total Churn
513283727,0,8,1,190.46,0,0.0,Total Churn
513283791,0,2,1,483.67,0,0.0,Total Churn
513283859,0,5,1,676.72,0,0.0,Total Churn
513284005,0,0,1,2312.8,3,0.0,Total Churn
513284022,0,12,1,126.1,0,0.0,Total Churn
513284094,0,16,1,42.2,1,0.0,Total Churn
513284324,0,29,1,643.23,1,0.0,Total Churn
513284332,0,27,1,171.56,1,0.0,Total Churn
513285429,0,4,1,22.88,0,0.0,Total Churn
513285573,0,8,1,102.94,0,0.0,Total Churn
513285574,0,2,1,385.85,0,0.0,Total Churn
513285942,0,1,1,185.08,0,0.0,Total Churn
513285955,0,13,1,604.91,0,0.0,Total Churn
513286195,0,17,1,172.19,1,0.0,Total Churn
513286307,0,0,1,330.68,0,0.0,Total Churn
513286627,0,13,1,1086.72,3,0.0,Total Churn
513286816,0,26,1,370.53,1,0.0,Total Churn
513287428,0,2,1,947.26,3,0.0,Total Churn
513287673,0,24,1,55.34,1,0.0,Total Churn
513288073,0,16,1,229.59,1,0.0,Total Churn
513288371,0,30,1,177.59,1,0.0,Total Churn
513288457,0,14,1,308.29,0,0.0,Total Churn
513288791,0,20,1,58.95,1,0.0,Total Churn
513289139,0,21,1,746.17,3,0.0,Total Churn
513289584,0,24,1,1158.07,3,0.0,Total Churn
513290073,0,6,1,369.2,0,0.0,Total Churn
513290418,0,14,1,389.74,0,0.0,Total Churn
513290697,0,14,1,367.4,0,0.0,Total Churn
513291076,0,1,1,275.47,0,0.0,Total Churn
513291203,0,3,1,844.04,0,1.0,Non-Churn
513292002,0,20,1,553.41,1,0.0,Total Churn
513292387,0,27,1,187.0,1,0.0,Total Churn
513292741,10,6,3,2154.44,2,0.0,Total Churn
513293040,0,9,1,694.97,0,0.0,Total Churn
513293236,0,14,1,23.14,0,0.0,Total Churn
513293276,0,7,1,115.15,0,0.0,Total Churn
513293447,0,14,1,331.72,0,0.0,Total Churn
513293838,0,30,1,254.57,1,0.0,Total Churn
513293842,0,28,1,635.25,1,0.0,Total Churn
513294087,0,15,1,176.1,1,0.0,Total Churn
513294697,0,10,1,58.69,0,0.0,Total Churn
513295295,0,8,1,277.97,0,0.0,Total Churn
513295739,0,6,1,235.19,0,0.0,Total Churn
513295776,0,2,1,142.86,0,0.0,Total Churn
513296006,0,4,1,1093.82,3,0.0,Total Churn
513296520,0,14,1,135.63,0,0.0,Total Churn
513296672,0,16,1,18.51,1,1.0,Non-Churn
513296743,0,10,1,669.26,0,0.0,Total Churn
513296835,0,3,1,126.1,0,0.0,Total Churn
513297312,0,7,1,586.16,0,0.0,Total Churn
513297501,0,17,1,297.56,1,0.0,Total Churn
513297679,0,2,1,437.33,0,0.0,Total Churn
513297823,0,5,1,51.46,0,0.0,Total Churn
513300685,0,17,1,296.02,1,0.0,Total Churn
513300926,0,21,1,88.64,1,0.0,Total Churn
513301994,0,30,1,197.69,1,0.0,Total Churn
513303564,0,16,1,193.03,1,0.0,Total Churn
513303584,0,30,1,386.11,1,0.0,Total Churn
513304093,0,20,1,746.07,3,0.0,Total Churn
513304382,1,21,2,252.36,2,1.0,Non-Churn
513304583,0,16,1,25.96,1,0.0,Total Churn
513304655,0,21,1,1776.07,3,0.0,Total Churn
513304678,0,28,1,1956.27,3,0.0,Total Churn
513304708,0,27,1,975.56,3,0.0,Total Churn
513304762,0,14,1,744.91,3,0.0,Total Churn
513305624,24,2,2,269.45,2,0.0,Total Churn
513306933,0,19,1,369.37,1,0.0,Total Churn
513307386,0,3,1,725.08,0,0.0,Total Churn
513307632,0,25,1,233.35,1,0.0,Total Churn
513307814,0,26,1,160.67,1,0.0,Total Churn
513308284,0,16,1,259.58,1,0.0,Total Churn
513308534,3,7,2,409.0,2,0.0,Total Churn
513308766,0,26,1,218.8,1,0.0,Total Churn
513309713,0,29,1,975.56,3,0.0,Total Churn
513310524,0,18,1,220.08,1,0.0,Total Churn
513310602,0,30,1,190.46,1,0.0,Total Churn
513310610,0,24,1,51.22,1,0.0,Total Churn
513310734,0,26,1,99.62,1,0.0,Total Churn
513310799,0,17,1,23.02,1,0.0,Total Churn
513311208,0,30,1,975.56,3,0.0,Total Churn
513311482,0,4,1,257.15,0,1.0,Non-Churn
513311977,0,18,1,71.82,1,0.0,Total Churn
513312125,0,18,1,39.64,1,0.0,Total Churn
513312326,0,24,1,801.96,3,0.0,Total Churn
513312955,0,28,1,124.82,1,0.0,Total Churn
513313937,0,15,1,73.28,1,0.0,Total Churn
513313955,0,13,1,53.8,0,0.0,Total Churn
513314688,0,29,1,334.6,1,0.0,Total Churn
513314885,0,8,1,374.99,0,0.0,Total Churn
513315110,0,2,1,102.94,0,0.0,Total Churn
513315203,0,12,1,293.19,0,0.0,Total Churn
513315417,0,19,1,489.02,1,0.0,Total Churn
513316210,0,13,1,746.22,3,0.0,Total Churn
513316296,0,16,1,173.25,1,0.0,Total Churn
513316346,0,18,1,309.49,1,0.0,Total Churn
513316469,0,17,1,161.87,1,0.0,Total Churn
513316501,0,10,1,126.12,0,0.0,Total Churn
513316700,0,1,1,41.51,0,0.0,Total Churn
513316836,0,18,1,476.79,1,0.0,Total Churn
513318027,0,15,1,849.42,3,0.0,Total Churn
513318234,0,13,1,172.14,0,0.0,Total Churn
513318588,0,20,1,681.87,1,1.0,Non-Churn
513319300,0,12,1,424.7,0,0.0,Total Churn
513321145,0,3,1,25.46,0,0.0,Total Churn
513321284,0,3,1,20.34,0,0.0,Total Churn
513321351,0,9,1,411.46,0,0.0,Total Churn
513321489,0,21,1,230.88,1,0.0,Total Churn
513321921,0,23,1,66.67,1,0.0,Total Churn
513322136,0,1,1,281.3,0,0.0,Total Churn
513322395,0,6,1,59.18,0,0.0,Total Churn
513322839,0,2,1,195.08,0,0.0,Total Churn
513323240,0,3,1,110.39,0,0.0,Total Churn
513323285,0,23,1,266.67,1,0.0,Total Churn
513323379,0,28,1,952.25,3,0.0,Total Churn
513323709,0,21,1,216.2,1,0.0,Total Churn
513324024,0,18,1,100.39,1,0.0,Total Churn
513324209,0,30,1,1413.16,3,0.0,Total Churn
513324787,0,25,1,424.7,1,0.0,Total Churn
513325670,0,10,1,64.61,0,0.0,Total Churn
513325827,0,8,1,40.36,0,0.0,Total Churn
513325844,0,27,1,347.47,1,0.0,Total Churn
513326343,0,22,1,192.23,1,0.0,Total Churn
513326462,0,8,1,189.97,0,0.0,Total Churn
513326592,0,20,1,127.08,1,0.0,Total Churn
513326600,0,26,1,248.62,1,0.0,Total Churn
513327527,0,23,1,252.0,1,0.0,Total Churn
513327741,0,14,1,26.13,0,0.0,Total Churn
513328485,0,17,1,1428.31,3,0.0,Total Churn
513330231,0,27,1,360.34,1,0.0,Total Churn
513330442,0,12,1,192.87,0,0.0,Total Churn
513330696,0,24,1,67.92,1,0.0,Total Churn
513330728,0,30,1,887.28,3,0.0,Total Churn
513330825,0,5,1,128.68,0,0.0,Total Churn
513330925,0,11,1,1003.62,3,0.0,Total Churn
513330966,0,21,1,769.65,3,0.0,Total Churn
513330978,0,10,1,370.24,0,0.0,Total Churn
513331005,0,14,1,1544.16,3,0.0,Total Churn
513331198,0,20,1,231.64,1,0.0,Total Churn
513332558,0,16,1,30.86,1,0.0,Total Churn
513334082,0,13,1,55.34,0,0.0,Total Churn
513334159,0,13,1,130.74,0,0.0,Total Churn
513334519,0,23,1,453.78,1,0.0,Total Churn
513334698,1,12,2,921.24,2,0.0,Total Churn
513334730,0,2,1,150.04,0,0.0,Total Churn
513335690,0,8,1,81.34,0,0.0,Total Churn
513335797,2,18,2,713.12,2,1.0,Non-Churn
513336211,0,3,1,247.11,0,0.0,Total Churn
513336765,0,5,1,875.16,3,0.0,Total Churn
513337948,0,18,1,298.33,1,0.0,Total Churn
513338194,0,16,1,141.55,1,0.0,Total Churn
513338707,0,27,1,13.36,1,0.0,Total Churn
513339032,0,28,1,73.36,1,0.0,Total Churn
513339832,2,4,2,736.1600000000001,2,0.0,Total Churn
513339870,0,27,1,39.22,1,0.0,Total Churn
513340172,0,24,1,129.94,1,0.0,Total Churn
513340214,0,16,1,190.22,1,0.0,Total Churn
513340609,0,9,1,115.81,0,0.0,Total Churn
513341058,0,3,1,531.29,0,0.0,Total Churn
513341120,0,5,1,488.81,0,0.0,Total Churn
513341355,0,15,1,643.23,3,0.0,Total Churn
513341572,0,6,1,106.31,0,0.0,Total Churn
513341874,0,2,1,782.22,0,0.0,Total Churn
513342462,0,6,1,2571.24,3,0.0,Total Churn
513342506,0,13,1,89.84,0,0.0,Total Churn
513342513,0,24,1,591.5,1,0.0,Total Churn
513342610,0,17,1,1003.85,3,0.0,Total Churn
513342733,0,22,1,89.84,1,0.0,Total Churn
513342793,0,5,1,165.51,0,0.0,Total Churn
513343318,0,4,1,22.11,0,0.0,Total Churn
513343418,0,17,1,584.31,1,0.0,Total Churn
513343851,0,5,1,128.7,0,0.0,Total Churn
513343863,0,9,1,303.48,0,0.0,Total Churn
513345560,0,5,1,360.11,0,0.0,Total Churn
513346256,0,17,1,419.24,1,0.0,Total Churn
513346652,5,12,2,1571.4499999999998,2,0.0,Total Churn
513346705,0,19,1,514.79,1,0.0,Total Churn
513347438,0,18,1,730.01,3,0.0,Total Churn
513347808,0,4,1,170.14,0,0.0,Total Churn
513348363,0,8,1,162.95,0,0.0,Total Churn
513348408,0,7,1,105.51,0,0.0,Total Churn
513349238,0,19,1,141.55,1,0.0,Total Churn
513349397,0,14,1,128.68,0,0.0,Total Churn
513349598,0,24,1,167.29,1,0.0,Total Churn
513350569,0,4,1,710.1,0,0.0,Total Churn
513350757,0,5,1,270.02,0,0.0,Total Churn
513350824,0,24,1,114.55,1,0.0,Total Churn
513351444,0,17,1,295.99,1,0.0,Total Churn
513351666,0,21,1,88.03,1,0.0,Total Churn
513352421,0,16,1,1193.93,3,0.0,Total Churn
513353665,0,19,1,24.02,1,0.0,Total Churn
513353834,0,21,1,460.55,1,0.0,Total Churn
513354203,0,18,1,45.05,1,0.0,Total Churn
513354210,0,15,1,172.17,1,0.0,Total Churn
513354440,0,2,1,130.99,0,0.0,Total Churn
513354529,0,4,1,87.49,0,0.0,Total Churn
513354975,0,4,1,1234.75,3,0.0,Total Churn
513355188,0,3,1,135.01,0,0.0,Total Churn
513355220,0,6,1,342.09,0,0.0,Total Churn
513355814,4,17,2,2957.32,2,0.0,Total Churn
513356141,0,27,1,153.3,1,0.0,Total Churn
513357188,0,19,1,151.04,1,0.0,Total Churn
513357640,0,25,1,89.83,1,0.0,Total Churn
513357756,0,25,1,71.3,1,0.0,Total Churn
513357935,0,9,1,12.85,0,0.0,Total Churn
513358016,0,10,1,190.2,0,0.0,Total Churn
513358105,0,10,1,284.37,0,0.0,Total Churn
513358340,0,8,1,746.2,0,0.0,Total Churn
513358931,0,5,1,33.57,0,0.0,Total Churn
513359239,0,19,1,293.17,1,0.0,Total Churn
513360592,0,24,1,157.53,1,0.0,Total Churn
513360751,0,29,1,213.36,1,0.0,Total Churn
513360777,0,24,1,603.36,1,0.0,Total Churn
513360962,0,30,1,77.2,1,0.0,Total Churn
513362034,0,24,1,463.31,1,0.0,Total Churn
513362271,0,7,1,189.84,0,0.0,Total Churn
513363388,0,7,1,48.88,0,0.0,Total Churn
513364143,0,25,1,63.06,1,0.0,Total Churn
513364281,0,26,1,398.21,1,0.0,Total Churn
513364321,0,28,1,1026.41,3,0.0,Total Churn
513365455,0,13,1,1214.93,3,0.0,Total Churn
513365867,0,12,1,77.2,0,0.0,Total Churn
513366146,0,14,1,476.18,0,0.0,Total Churn
513366541,0,2,1,100.13,0,0.0,Total Churn
513366884,0,28,1,85.93,1,0.0,Total Churn
513366947,0,29,1,56.63,1,0.0,Total Churn
513367047,0,3,1,291.97,0,0.0,Total Churn
513367238,0,0,1,128.42,0,0.0,Total Churn
513367531,0,8,1,100.13,0,0.0,Total Churn
513368395,0,19,1,1428.31,3,0.0,Total Churn
513368831,0,9,1,489.82,0,0.0,Total Churn
513369035,0,18,1,368.56,1,0.0,Total Churn
513369115,0,13,1,1003.6,3,0.0,Total Churn
513369212,0,2,1,372.98,0,0.0,Total Churn
513369336,0,12,1,2187.7,3,0.0,Total Churn
513370030,0,15,1,368.01,1,0.0,Total Churn
513370684,0,2,1,227.03,0,0.0,Total Churn
513371564,0,15,1,69.68,1,0.0,Total Churn
513371687,0,25,1,127.51,1,0.0,Total Churn
513373188,0,12,1,225.99,0,0.0,Total Churn
513373837,0,22,1,746.48,3,0.0,Total Churn
513373843,0,16,1,77.22,1,0.0,Total Churn
513373986,0,14,1,231.41,0,0.0,Total Churn
513374254,0,17,1,135.14,1,0.0,Total Churn
513374408,0,19,1,191.59,1,0.0,Total Churn
513374781,0,19,1,46.31,1,0.0,Total Churn
513375207,0,16,1,87.99,1,0.0,Total Churn
513375279,0,24,1,89.58,1,0.0,Total Churn
513375338,0,23,1,79.54,1,0.0,Total Churn
513375410,0,26,1,729.32,1,0.0,Total Churn
513375463,0,19,1,1801.57,3,0.0,Total Churn
513377582,0,26,1,131.79,1,0.0,Total Churn
513377718,0,10,1,762.9,3,0.0,Total Churn
513378805,0,20,1,270.1,1,0.0,Total Churn
513378828,0,26,1,108.09,1,0.0,Total Churn
513379150,0,17,1,257.12,1,0.0,Total Churn
513379180,0,1,1,1357.42,3,0.0,Total Churn
513379295,0,3,1,107.85,0,1.0,Non-Churn
513380940,0,8,1,732.09,0,0.0,Total Churn
513381013,0,20,1,669.23,1,0.0,Total Churn
513381328,0,13,1,131.53,0,0.0,Total Churn
513381654,0,11,1,102.94,0,0.0,Total Churn
513382450,0,23,1,391.0,1,0.0,Total Churn
513382717,0,16,1,47.62,1,0.0,Total Churn
513383979,0,0,1,157.05,0,0.0,Total Churn
513384203,0,8,1,423.43,0,0.0,Total Churn
513384467,0,20,1,1618.83,3,0.0,Total Churn
513384500,0,7,1,233.26,0,0.0,Total Churn
513384845,0,7,1,542.86,0,0.0,Total Churn
513385932,0,27,1,975.57,3,0.0,Total Churn
